TimeStamp,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz
13:23:49,1263,290,-386,305,284,4138,543,55,1698
13:23:50,1043,299,-241,427,238,4190,536,58,1686
13:23:50,1585,-27,-277,423,196,4290,542,44,1701
13:23:50,1501,135,-355,486,72,4445,547,56,1688
13:23:50,993,243,-408,207,-24,4081,540,54,1694
13:23:50,1053,131,-361,584,152,4088,552,44,1692
13:23:50,1313,181,-351,713,137,4081,555,53,1689
13:23:50,977,102,-228,699,127,4186,531,53,1686
13:23:50,1505,199,-269,722,249,4202,541,48,1705
13:23:50,1243,300,-71,487,87,4159,542,64,1685
13:23:50,1190,291,-406,472,300,4071,541,62,1691
13:23:51,1299,248,-330,606,137,4207,547,37,1708
13:23:51,1237,255,-451,604,167,4342,546,55,1693
13:23:51,1076,280,-238,266,452,4131,547,56,1690
13:23:51,1026,283,-231,465,132,3931,549,52,1692
13:23:51,1292,159,-353,593,108,4051,539,50,1698
13:23:51,1278,291,-212,362,494,4264,549,56,1694
13:23:51,1035,277,-323,402,306,4104,545,47,1706
13:23:51,1141,323,-235,463,391,4338,542,59,1704
13:23:51,1213,194,-373,370,368,4287,541,53,1691
13:23:51,1068,167,-290,451,252,4262,553,46,1707
13:23:52,1063,124,-270,406,323,4335,547,59,1699
13:23:52,1342,380,-187,670,455,4198,541,58,1696
13:23:52,1403,410,-161,359,-112,4160,560,48,1710
13:23:52,1374,301,-356,431,198,4076,540,56,1685
13:23:52,1285,237,-306,672,405,4251,537,59,1694
13:23:52,1301,373,-476,597,341,4343,547,52,1706
13:23:52,1537,344,-405,820,349,3977,534,58,1698
13:23:52,1231,235,-257,455,172,4323,541,62,1689
13:23:52,972,331,-409,594,-31,4082,548,48,1700
13:23:52,1278,253,-254,149,152,4135,537,64,1690
13:23:53,1084,187,-527,705,249,4338,553,60,1696
13:23:53,1233,383,-307,440,197,4073,549,47,1701
13:23:53,1497,241,-426,458,358,4189,553,62,1684
13:23:53,1208,273,-243,578,409,4185,548,53,1700
13:23:53,1237,128,-343,453,-177,4249,545,44,1706
13:23:53,1161,275,-323,460,-147,4006,549,49,1688
13:23:53,1328,269,-374,321,-105,4108,545,56,1690
13:23:53,1237,226,-398,410,460,4427,547,37,1697
13:23:53,1149,324,-249,398,418,4158,534,60,1703
13:23:53,856,277,-341,560,251,4146,540,49,1692
13:23:54,1473,223,-408,329,177,4208,545,47,1694
13:23:54,1317,239,-349,540,175,4280,545,56,1701
13:23:54,1161,194,-370,748,226,4273,541,58,1689
13:23:54,1305,479,-501,540,321,4225,542,32,1694
13:23:54,1247,243,-318,641,231,4043,542,56,1688
13:23:54,1242,403,-350,452,-65,4227,549,59,1692
13:23:54,767,322,-240,149,191,4224,547,35,1715
13:23:54,989,231,-296,357,197,3943,541,62,1691
13:23:54,1489,311,-236,539,221,4261,545,59,1694
13:23:54,1022,276,-220,795,375,4090,549,52,1708
13:23:55,1202,258,-322,642,172,3965,537,49,1699
13:23:55,997,368,-361,447,89,4219,545,56,1699
13:23:55,1179,229,-156,660,131,4155,551,48,1700
13:23:55,1268,293,-255,795,341,4449,547,54,1690
13:23:55,1332,225,-302,497,-44,4260,548,67,1691
13:23:55,1165,75,-317,482,272,4158,549,44,1706
13:23:55,1025,222,-263,550,304,4154,539,53,1698
13:23:55,1415,244,-365,376,259,4375,541,55,1693
13:23:55,1113,404,-318,298,185,4183,543,53,1712
13:23:55,1000,155,-332,337,294,4200,553,67,1693
13:23:56,1300,199,-474,574,59,4402,546,55,1689
13:23:56,1295,174,-545,346,288,4269,545,44,1699
13:23:56,1571,164,-206,532,271,3986,547,47,1690
13:23:56,1174,218,-290,495,189,4229,535,54,1694
13:23:56,1322,281,-591,377,331,4093,543,48,1703
13:23:56,1073,387,-305,376,315,4125,539,62,1700
13:23:56,1337,133,-231,462,342,4021,536,60,1686
13:23:56,1358,306,-357,560,116,4115,548,50,1700
13:23:56,822,294,-365,377,326,4350,543,60,1696
13:23:56,1354,207,-273,334,501,4171,543,55,1698
13:23:57,1200,202,-391,569,0,4014,554,42,1704
13:23:57,1079,243,-368,502,235,4011,530,56,1694
13:23:57,1350,320,-207,335,178,4202,537,49,1694
13:23:57,895,135,-429,490,-37,4051,560,46,1698
13:23:57,1515,279,-313,666,174,4084,543,65,1693
13:23:57,828,356,-252,840,138,4465,542,56,1690
13:23:57,1326,221,-188,385,457,3984,553,46,1700
13:23:57,1294,155,-213,469,177,4443,548,65,1698
13:23:57,1300,277,-369,524,183,4240,547,56,1692
13:23:57,1255,104,-198,477,226,4162,551,43,1700
13:23:58,1242,230,-205,317,-28,4059,551,46,1691
13:23:58,1253,208,-221,460,227,4317,545,59,1690
13:23:58,1353,295,-435,511,409,4358,546,43,1707
13:23:58,1183,267,-309,569,100,4164,536,55,1691
13:23:58,1149,381,-511,564,414,4299,543,53,1689
13:23:58,1823,56,-248,253,391,4183,552,52,1706
13:23:58,1439,320,-231,398,150,4228,552,56,1694
13:23:58,1066,256,-320,610,289,4110,536,46,1691
13:23:58,1205,365,-325,677,145,4087,546,36,1710
13:23:58,1218,267,-214,341,62,4118,542,56,1699
13:23:59,1188,330,-491,776,173,4144,548,55,1696
13:23:59,1119,383,-289,365,168,4178,548,50,1693
13:23:59,1215,280,-245,524,327,4302,537,52,1697
13:23:59,1128,325,-149,480,257,3983,526,55,1689
13:23:59,1205,232,-320,628,196,4275,543,48,1698
13:23:59,1272,394,-387,533,120,3959,541,55,1686
13:23:59,985,139,-484,608,238,4329,541,58,1693
13:23:59,954,315,-386,358,479,4192,557,49,1706
13:23:59,1207,265,-296,255,225,4319,542,49,1688
13:23:59,1064,45,-404,885,278,4376,547,54,1690
13:24:00,1459,294,-421,474,326,4133,537,49,1704
13:24:00,1292,267,-202,223,142,4118,542,64,1701
13:24:00,1015,118,-294,549,458,4220,549,56,1690
13:24:00,1192,187,-387,380,79,4182,546,46,1700
13:24:00,1073,303,-337,524,275,4322,540,54,1688
13:24:00,852,178,-403,487,205,3992,534,53,1700
13:24:00,1314,198,-425,596,419,4177,554,49,1692
13:24:00,1351,356,-197,508,224,4264,549,66,1685
13:24:00,1176,316,-260,238,230,4091,542,64,1699
13:24:00,1264,293,-499,535,238,4115,554,35,1694
13:24:01,791,325,-404,446,5,4309,537,61,1688
13:24:01,1423,168,-372,484,542,4201,542,59,1692
13:24:01,1739,356,-341,317,276,4366,546,41,1703
13:24:01,1334,154,-432,674,309,4214,543,58,1691
13:24:01,1412,337,-312,507,229,4117,552,54,1699
13:24:01,1469,227,-276,413,377,4358,549,52,1699
13:24:01,1304,325,-420,474,55,4351,532,54,1692
13:24:01,1356,291,-370,330,211,4261,547,61,1688
13:24:01,1489,262,-311,653,158,4031,549,42,1699
13:24:01,1052,218,-465,265,18,4414,545,54,1690
13:24:02,1266,325,-394,688,125,4126,541,50,1686
13:24:02,1157,183,-212,412,292,4119,554,47,1701
13:24:02,1301,217,-316,472,87,4194,541,60,1684
13:24:02,1306,319,-296,491,88,4465,541,58,1686
13:24:02,1365,440,-451,438,231,4115,547,47,1711
13:24:02,1243,298,-439,772,180,3979,548,67,1689
13:24:02,710,488,-274,465,353,4082,542,54,1704
13:24:02,961,272,-501,574,161,4325,540,44,1715
13:24:02,1460,370,-327,400,193,4181,554,69,1694
13:24:02,1442,164,-413,380,200,4027,543,50,1689
13:24:03,1527,263,-328,406,15,4357,547,42,1704
13:24:03,1368,224,-214,242,-40,4244,549,59,1690
13:24:03,916,268,-301,351,346,4528,540,56,1694
13:24:03,1201,210,-275,417,229,4032,551,41,1700
13:24:03,1382,363,-360,448,375,4032,528,52,1699
13:24:03,1350,125,-280,542,236,4136,546,53,1696
13:24:03,1336,379,-272,643,78,4102,551,46,1707
13:24:03,1317,165,-292,433,253,4091,554,52,1688
13:24:03,1180,294,-249,668,539,4120,539,50,1691
13:24:03,784,443,-261,497,203,4296,548,38,1703
13:24:04,1392,171,-291,332,392,4269,540,52,1688
13:24:04,852,379,-273,269,62,4327,537,56,1697
13:24:04,1020,315,-327,608,229,3975,549,54,1701
13:24:04,1490,201,-431,323,86,4108,555,65,1689
13:24:04,1263,410,-263,349,-98,3956,541,50,1696
13:24:04,1514,146,-247,374,293,4160,551,41,1714
13:24:04,1411,207,-336,529,494,4119,545,52,1690
13:24:04,1395,232,-473,481,222,4263,543,53,1691
13:24:04,734,393,-110,550,73,4081,547,52,1701
13:24:05,948,341,-541,712,596,4172,547,44,1690
13:24:05,1072,428,-555,422,220,4091,543,58,1691
13:24:05,1060,363,-224,540,297,4015,545,44,1694
13:24:05,1323,146,-277,856,312,4152,531,53,1691
13:24:05,1330,206,-387,519,290,4106,540,59,1697
13:24:05,734,415,-454,677,286,4112,551,43,1714
13:24:05,1327,492,-63,262,344,4185,539,58,1689
13:24:05,1248,262,-369,50,240,4145,536,58,1686
13:24:05,1692,165,-388,377,-171,4096,549,42,1704
13:24:05,1183,240,-294,587,384,4119,546,55,1693
13:24:05,892,207,-273,576,132,4239,549,54,1694
13:24:06,974,289,-457,572,337,4210,548,48,1705
13:24:06,1339,184,-432,475,249,4201,545,61,1692
13:24:06,1524,244,-304,599,59,4019,551,62,1693
13:24:06,1396,292,-343,306,151,3849,553,55,1696
13:24:06,1166,167,-499,618,192,4051,548,60,1684
13:24:06,1290,124,-309,387,232,4237,530,64,1688
13:24:06,1342,318,-414,132,176,4530,554,54,1699
13:24:06,1111,284,-348,380,465,4077,536,67,1693
13:24:06,1457,313,-248,165,646,4123,555,62,1691
13:24:06,1616,172,-470,523,-20,4109,560,46,1698
13:24:07,1520,331,-426,224,328,4267,536,65,1689
13:24:07,1324,203,-289,434,317,4224,545,47,1697
13:24:07,1202,399,-275,823,202,4052,560,36,1693
13:24:07,1269,235,-233,592,167,4349,546,60,1689
13:24:07,1189,378,-353,338,37,4185,539,53,1696
13:24:07,1034,241,-259,561,321,4170,554,52,1704
13:24:07,1035,223,-223,188,273,4171,531,60,1686
13:24:07,1384,412,-331,419,235,4133,543,53,1691
13:24:07,1132,359,-305,403,420,4184,547,44,1713
13:24:07,947,323,-341,430,274,4142,540,64,1694
13:24:08,1115,164,-300,307,84,4293,547,49,1694
13:24:08,923,368,-473,532,104,4130,548,43,1714
13:24:08,1180,340,-349,139,426,4137,545,61,1685
13:24:08,1439,322,-464,475,199,4320,541,46,1686
13:24:08,1053,250,-297,216,92,4255,551,53,1693
13:24:08,1609,110,-259,492,138,4166,534,55,1700
13:24:08,817,446,-423,614,65,4261,545,61,1690
13:24:08,1502,290,-320,429,202,4211,555,36,1703
13:24:08,1189,225,-471,383,38,4069,540,54,1694
13:24:08,1091,370,-374,446,147,4264,532,56,1690
13:24:09,968,143,-491,435,129,4081,543,43,1696
13:24:09,1487,289,-392,523,37,4044,548,58,1691
13:24:09,937,226,-427,579,203,4302,545,56,1690
13:24:09,1251,317,-303,725,327,4052,546,43,1703
13:24:09,1306,275,-412,276,381,4243,551,62,1693
13:24:09,1022,207,-247,456,579,4103,543,65,1686
13:24:09,1258,220,-141,564,182,4248,547,39,1690
13:24:09,1456,261,-327,462,205,4213,548,58,1689
13:24:09,1106,252,-316,334,197,4079,549,44,1690
13:24:09,1259,317,-424,541,260,4007,548,48,1696
13:24:10,1203,250,-463,792,185,4325,536,58,1693
13:24:10,1169,486,-331,463,79,4462,545,64,1692
13:24:10,1587,119,-364,445,-23,4174,549,54,1704
13:24:10,1081,382,-454,252,-61,4275,547,42,1685
13:24:10,1355,467,-500,463,298,4011,551,55,1691
13:24:10,1229,178,-618,453,126,4197,546,43,1705
13:24:10,922,346,-477,492,209,4147,536,55,1684
13:24:10,1411,271,-366,555,113,4149,546,58,1682
13:24:10,897,299,-379,315,321,4168,539,55,1691
13:24:10,1457,258,-337,667,398,4258,536,58,1700
13:24:11,1058,83,-358,223,273,4362,539,58,1689
13:24:11,1097,253,-347,576,439,4504,546,46,1703
13:24:11,1456,224,-287,721,505,4277,541,60,1700
13:24:11,941,282,-380,547,188,3968,543,62,1696
13:24:11,1240,191,-375,483,275,4046,543,53,1710
13:24:11,1437,279,-491,531,128,4314,545,52,1690
13:24:11,1425,130,-343,332,255,4214,553,58,1698
13:24:11,1198,396,-372,432,325,3902,549,49,1701
13:24:11,1181,234,-677,396,361,4136,546,55,1691
13:24:11,1508,161,-192,567,113,4253,536,60,1693
13:24:12,1041,137,-311,729,206,4352,548,43,1703
13:24:12,1283,129,-359,494,315,4279,551,55,1686
13:24:12,1206,259,-298,390,33,4116,545,59,1697
13:24:12,1696,87,-268,619,190,4247,545,47,1697
13:24:12,1192,138,-232,415,106,4071,539,50,1684
13:24:12,912,134,-317,595,63,4326,542,66,1692
13:24:12,1227,321,-324,551,207,4121,547,49,1697
13:24:12,1316,292,-503,550,122,4043,541,60,1691
13:24:12,1319,248,-328,613,95,4292,539,67,1703
13:24:12,1171,402,-237,254,426,4513,539,48,1693
13:24:13,1238,168,-309,528,379,4182,547,66,1697
13:24:13,1543,170,-305,601,465,4107,547,59,1690
13:24:13,1157,308,-359,513,246,4050,558,53,1698
13:24:13,1094,262,-541,421,432,4006,551,62,1684
13:24:13,1109,207,-411,491,336,4125,543,65,1689
13:24:13,1274,346,-233,443,96,4224,552,49,1699
13:24:13,1008,402,-440,646,247,4248,526,46,1698
13:24:13,1228,167,-308,37,171,4013,548,53,1696
13:24:13,1089,259,-165,597,208,4415,551,55,1693
13:24:13,967,287,-319,346,219,4100,537,59,1690
13:24:14,1139,369,-92,398,226,3838,551,46,1686
13:24:14,1568,302,-301,497,255,4326,542,54,1699
13:24:14,1324,290,-347,542,155,4231,539,53,1691
13:24:14,1657,216,-367,434,304,4179,545,54,1692
13:24:14,1040,227,-294,608,400,4166,548,60,1698
13:24:14,1443,384,-351,569,93,4126,553,48,1691
13:24:14,1389,268,-160,281,231,4244,547,61,1690
13:24:14,1075,188,-460,681,334,4093,546,48,1700
13:24:14,1547,285,-285,371,353,4497,546,48,1689
13:24:14,1300,215,-246,479,386,4213,542,64,1692
13:24:15,1529,232,-311,443,180,4231,542,54,1697
13:24:15,1525,263,-463,456,256,4253,541,60,1689
13:24:15,1558,270,-223,539,183,4525,539,50,1691
13:24:15,1314,250,-236,583,209,4052,555,53,1703
13:24:15,1136,506,-309,224,353,4237,542,49,1701
13:24:15,1237,300,-404,331,170,4157,542,49,1688
13:24:15,1524,395,-341,464,286,4199,546,48,1698
13:24:15,977,357,-376,156,100,4215,545,54,1692
13:24:15,1298,211,-572,423,465,4281,545,61,1699
13:24:15,1192,211,-336,652,295,4184,546,55,1700
13:24:16,1436,329,-292,281,146,4159,537,56,1690
13:24:16,1358,379,-378,528,105,4384,543,60,1698
13:24:16,702,337,-376,551,365,4227,539,50,1691
13:24:16,965,336,-148,214,485,4053,540,66,1699
13:24:16,1299,353,-283,670,318,4320,545,59,1692
13:24:16,1379,321,-219,432,509,4007,549,59,1704
13:24:16,932,174,-289,323,263,3983,539,46,1698
13:24:16,1208,310,-320,180,508,4087,547,64,1690
13:24:16,736,296,-348,528,340,4037,535,56,1706
13:24:16,1206,212,-159,559,324,4194,537,49,1701
13:24:17,1643,44,-170,608,301,4071,541,60,1691
13:24:17,1100,379,-438,300,97,4256,549,54,1701
13:24:17,1001,204,-419,287,334,4194,553,67,1689
13:24:17,1312,308,-331,579,390,4304,546,55,1689
13:24:17,1347,365,-442,481,392,4192,551,62,1693
13:24:17,1153,319,-228,314,289,4403,542,54,1690
13:24:17,1529,496,-317,553,93,4298,543,62,1684
13:24:17,1533,238,-344,665,14,4392,555,48,1700
13:24:17,1246,182,-303,797,-1,4275,551,58,1691
13:24:17,1071,170,-406,424,244,4250,541,60,1698
13:24:18,1186,126,-231,607,125,4028,547,44,1701
13:24:18,1269,37,-434,561,274,4472,531,62,1693
13:24:18,938,161,-443,339,81,4190,539,58,1693
13:24:18,1295,250,-216,682,219,4226,539,58,1700
13:24:18,1271,642,-503,564,353,4132,543,48,1693
13:24:18,1273,207,-455,440,247,4139,547,64,1694
13:24:18,1405,188,-323,265,96,4180,541,55,1696
13:24:18,1375,238,-190,453,254,4138,552,52,1694
13:24:18,1146,186,-366,520,283,4112,536,58,1698
13:24:18,1220,134,-322,567,417,4273,541,53,1703
13:24:19,1165,267,-346,485,421,4008,542,69,1697
13:24:19,1096,163,-273,376,255,4078,537,47,1688
13:24:19,1184,369,-390,585,257,4182,549,52,1701
13:24:19,1219,200,-294,386,305,4193,549,59,1685
13:24:19,1553,261,-368,510,242,4000,541,58,1691
13:24:19,1496,277,-292,480,276,3965,546,46,1700
13:24:19,1566,160,-214,66,230,4139,549,52,1692
13:24:19,809,418,-268,500,209,4333,540,59,1694
13:24:19,1379,414,-372,400,62,4115,548,58,1698
13:24:19,1053,361,-262,390,366,4144,539,50,1691
13:24:20,834,146,-284,569,128,4342,541,53,1696
13:24:20,1306,478,-348,415,336,4107,542,49,1706
13:24:20,1325,242,-99,468,-39,4109,537,59,1697
13:24:20,1002,471,-279,464,30,4229,553,53,1691
13:24:20,1423,282,-295,650,354,3976,547,52,1678
13:24:20,1256,209,-317,409,425,4209,553,55,1689
13:24:20,1556,167,-177,537,405,4399,547,64,1688
13:24:20,1295,249,-359,548,76,4102,547,59,1694
13:24:20,1299,397,-323,645,341,4170,542,52,1694
13:24:20,1470,194,-153,317,223,4079,548,58,1686
13:24:21,1040,415,-444,390,194,4188,543,50,1698
13:24:21,1251,189,-289,372,-68,4159,540,54,1694
13:24:21,1162,266,-267,582,236,4221,541,65,1691
13:24:21,1224,257,-602,572,415,4293,541,55,1693
13:24:21,1123,455,-386,564,100,4135,547,59,1701
13:24:21,1296,201,-182,491,192,4390,537,59,1690
13:24:21,1158,76,-248,582,268,3936,548,53,1691
13:24:21,1052,147,-448,367,195,4250,541,55,1686
13:24:21,1368,388,-443,524,268,3947,553,53,1684
13:24:21,1542,41,-330,450,84,4104,551,50,1703
13:24:22,1162,405,-263,332,317,4103,542,56,1692
13:24:22,1480,183,-89,412,210,4094,540,49,1690
13:24:22,1218,169,-424,352,113,4091,543,43,1700
13:24:22,1366,242,-128,324,164,4133,542,61,1701
13:24:22,1381,256,-336,550,250,4231,542,56,1692
13:24:22,1337,331,-329,417,193,3906,551,58,1689
13:24:22,1266,213,-355,564,284,4198,545,56,1692
13:24:22,1031,135,-348,368,66,4122,551,48,1696
13:24:22,1201,210,-595,502,90,3869,549,47,1701
13:24:22,1334,349,-291,412,284,3924,545,61,1690
13:24:23,998,278,-405,451,310,4131,535,52,1688
13:24:23,945,285,-356,579,179,4248,546,50,1696
13:24:23,1165,197,-383,505,66,4100,551,50,1693
13:24:23,1414,312,-435,570,368,4025,551,53,1689
13:24:23,1384,309,-323,509,361,4154,546,58,1698
13:24:23,1285,363,-641,553,387,4277,542,56,1704
13:24:23,1380,245,-191,490,158,4117,537,59,1685
13:24:23,984,403,-456,206,203,4196,558,53,1703
13:24:23,1170,453,-141,447,331,4052,543,50,1696
13:24:23,1072,415,-328,610,150,4291,535,59,1694
13:24:24,1295,318,-259,668,309,4308,537,54,1694
13:24:24,1122,303,-407,462,274,4362,541,58,1691
13:24:24,918,314,-293,450,258,4246,537,49,1690
13:24:24,1307,310,-275,202,195,3944,540,56,1694
13:24:24,1068,263,-426,330,274,4234,539,46,1693
13:24:24,966,325,-327,265,411,4173,548,65,1689
13:24:24,1331,245,-420,410,488,4170,541,62,1696
13:24:24,1194,188,-374,359,200,4129,548,53,1689
13:24:24,922,280,-276,422,185,4168,536,62,1693
13:24:24,1071,192,-295,319,210,4214,546,53,1693
13:24:25,970,323,-466,556,285,4193,547,59,1699
13:24:25,868,247,-454,503,158,4187,541,55,1691
13:24:25,1519,141,-182,329,205,3974,549,54,1690
13:24:25,1243,188,-441,376,238,4286,539,58,1684
13:24:25,1246,450,-365,400,213,4197,549,56,1688
13:24:25,1299,330,-419,542,88,4264,555,55,1698
13:24:25,805,279,-376,332,-245,4157,545,52,1685
13:24:25,1084,406,-288,420,440,4017,537,61,1690
13:24:25,1296,550,-446,416,368,3933,545,49,1699
13:24:26,1057,257,-400,703,362,4087,540,54,1690
13:24:26,1020,242,-481,711,565,4198,546,60,1693
13:24:26,1663,199,-310,688,103,4147,543,46,1693
13:24:26,833,202,-236,246,310,4142,546,55,1686
13:24:26,1349,293,-239,550,204,3940,552,66,1683
13:24:26,1686,222,-378,271,361,4164,546,46,1689
13:24:26,920,168,-321,522,26,4201,541,58,1707
13:24:26,1219,271,-367,687,357,4189,540,52,1690
13:24:26,1425,127,-296,217,309,4159,541,58,1698
13:24:26,1041,299,-325,551,278,4243,551,62,1693
13:24:26,1105,162,-126,405,257,4249,545,54,1692
13:24:27,1363,414,-462,617,22,4250,547,59,1697
13:24:27,934,330,-272,614,42,4194,536,58,1679
13:24:27,1605,170,-340,291,284,4001,537,47,1697
13:24:27,1143,279,-538,518,198,4130,545,54,1699
13:24:27,1270,289,-422,337,74,4169,540,56,1688
13:24:27,1231,297,-429,403,236,4132,548,58,1686
13:24:27,1231,316,-434,708,270,4153,553,55,1693
13:24:27,1339,296,-339,562,288,4348,541,62,1696
13:24:27,950,450,-601,587,248,4087,547,54,1690
13:24:27,1221,112,-472,472,275,4184,548,36,1698
13:24:28,1253,267,-226,486,70,4062,548,58,1693
13:24:28,1241,169,-227,306,104,4210,543,55,1686
13:24:28,1163,265,-383,545,67,4328,553,48,1682
13:24:28,1315,343,-542,437,373,4132,531,46,1686
13:24:28,1269,301,-248,470,277,4228,552,49,1690
13:24:28,1175,230,-301,650,192,4187,553,60,1693
13:24:28,1204,313,-352,699,101,4387,543,60,1693
13:24:28,1231,137,-429,811,91,4239,539,62,1700
13:24:28,1070,227,-267,500,121,4486,549,52,1690
13:24:28,934,317,-321,466,255,4235,546,50,1696
13:24:29,1731,207,-472,385,432,3999,540,56,1683
13:24:29,810,347,-504,576,336,4181,542,47,1688
13:24:29,1366,-154,-277,492,270,4330,539,55,1700
13:24:29,1371,399,-412,385,429,4260,534,48,1689
13:24:29,1205,400,-306,466,657,4343,554,47,1694
13:24:29,1606,241,-91,546,-11,4254,537,52,1692
13:24:29,1204,316,-479,415,266,4173,543,46,1686
13:24:29,1362,303,-275,471,287,4220,541,60,1703
13:24:29,1349,230,-297,700,337,4099,536,53,1691
13:24:29,1357,300,-466,238,256,4254,546,55,1698
13:24:30,1331,162,-397,530,143,4035,542,52,1697
13:24:30,1196,158,-422,455,147,4282,540,52,1692
13:24:30,1556,212,-334,434,228,4447,536,53,1684
13:24:30,957,362,-487,421,302,4325,543,55,1703
13:24:30,1384,269,-222,524,220,4156,541,55,1689
13:24:30,1281,522,-417,301,131,3987,539,65,1693
13:24:30,1303,444,-266,463,309,4277,540,59,1688
13:24:30,1244,178,-308,507,310,4012,551,48,1693
13:24:30,1080,283,-298,226,467,4149,537,54,1685
13:24:30,1654,201,-350,560,40,4286,545,47,1690
13:24:31,943,364,-486,596,9,4252,543,48,1698
13:24:31,878,149,-397,354,337,4076,539,62,1691
13:24:31,1157,474,-238,293,214,4213,545,52,1697
13:24:31,1938,184,-201,756,155,4129,557,61,1692
13:24:31,1231,125,-169,398,196,4400,548,55,1696
13:24:31,1496,207,-316,235,223,4398,539,50,1696
13:24:31,1683,272,-383,548,262,4331,536,67,1693
13:24:31,1466,321,-372,424,289,4248,545,49,1699
13:24:31,1156,426,-378,451,175,4058,548,48,1696
13:24:31,1232,302,-533,462,264,4489,537,54,1690
13:24:32,1126,337,-393,467,495,4101,543,58,1689
13:24:32,1370,282,-219,519,29,4253,549,54,1699
13:24:32,732,113,-508,489,204,3933,545,56,1697
13:24:32,1247,61,-472,279,354,4346,545,44,1688
13:24:32,945,123,-428,541,428,4181,549,44,1694
13:24:32,795,373,-388,420,20,4160,542,61,1690
13:24:32,1063,281,-415,670,-15,4085,551,55,1689
13:24:32,1313,327,-266,434,68,4064,543,50,1696
13:24:32,1302,298,-458,558,330,4063,549,61,1701
13:24:32,1299,340,-426,390,381,4226,549,49,1697
13:24:33,1226,321,-268,381,172,4209,545,52,1697
13:24:33,683,161,-226,711,188,4069,543,50,1689
13:24:33,743,284,-315,570,478,4194,543,55,1691
13:24:33,1374,333,-344,541,349,4272,545,37,1692
13:24:33,891,407,-463,477,164,4114,557,52,1697
13:24:33,958,399,-327,245,-76,4097,540,56,1688
13:24:33,1311,257,-326,412,301,4202,549,52,1694
13:24:33,1607,218,-456,215,1,4199,543,55,1691
13:24:33,1278,170,-209,541,455,4335,537,59,1694
13:24:33,1233,281,-446,518,215,4380,551,58,1693
13:24:34,1079,329,-312,636,86,4293,536,53,1686
13:24:34,1132,385,-384,305,112,4217,540,54,1690
13:24:34,1123,204,-239,302,311,4277,531,43,1700
13:24:34,1337,124,-365,473,61,4516,528,54,1690
13:24:34,1020,89,-229,412,375,4175,534,58,1682
13:24:34,1508,183,-245,566,144,4199,554,52,1699
13:24:34,1215,149,-245,524,213,4070,545,59,1690
13:24:34,1112,186,-183,279,46,4296,531,55,1691
13:24:34,1453,240,-260,438,103,4184,552,54,1704
13:24:34,1185,342,-330,474,-24,4081,537,61,1692
13:24:35,1416,232,-247,475,454,4064,551,65,1693
13:24:35,1281,158,-283,705,7,3913,552,59,1694
13:24:35,1349,397,-339,336,181,3943,535,64,1692
13:24:35,1296,219,-137,694,168,4048,539,43,1691
13:24:35,1283,5,-260,691,171,4317,546,50,1696
13:24:35,1138,374,-297,368,531,4168,548,67,1696
13:24:35,1303,237,-244,508,364,4245,537,52,1685
13:24:35,1167,602,-582,361,292,4075,546,43,1693
13:24:35,801,269,-329,723,199,3965,542,61,1694
13:24:35,940,493,-451,578,270,4395,535,54,1699
13:24:36,956,120,-457,630,283,3982,553,55,1698
13:24:36,1276,284,-328,286,421,4134,547,54,1694
13:24:36,1037,224,-429,482,198,4249,545,56,1694
13:24:36,1031,347,-266,240,177,4020,548,50,1696
13:24:36,1125,156,-369,463,55,4441,548,62,1691
13:24:36,1332,399,-483,537,308,4134,535,59,1694
13:24:36,1165,252,-532,457,74,4252,545,66,1706
13:24:36,1432,336,-232,307,58,4074,541,53,1691
13:24:36,1456,398,-228,317,4,4326,546,48,1684
13:24:36,1427,198,-465,294,298,4243,547,56,1694
13:24:37,478,225,-405,135,287,4016,545,59,1697
13:24:37,1392,291,-416,526,291,4166,552,54,1688
13:24:37,1005,300,-167,318,198,4377,549,56,1704
13:24:37,1468,340,-389,200,263,4342,547,56,1692
13:24:37,759,170,-597,370,181,3875,542,54,1681
13:24:37,981,389,-370,414,78,4161,552,42,1690
13:24:37,1224,241,-365,325,306,4056,547,54,1694
13:24:37,1141,304,-490,662,45,4015,545,59,1692
13:24:37,479,268,-497,567,170,3928,546,58,1700
13:24:37,1416,174,-314,411,-87,4278,542,47,1690
13:24:38,1192,184,-401,777,406,4563,545,47,1694
13:24:38,1269,197,-278,425,427,4143,549,61,1697
13:24:38,1155,369,-433,673,273,4134,543,58,1698
13:24:38,1361,373,-357,356,302,4056,549,56,1690
13:24:38,1363,18,-298,500,-5,3992,545,64,1690
13:24:38,1119,325,-533,569,101,4173,546,55,1696
13:24:38,1456,294,-291,396,298,4173,534,60,1696
13:24:38,1313,249,-301,463,196,4192,551,55,1698
13:24:38,1253,221,-364,345,204,4183,541,43,1686
13:24:38,1353,154,-184,315,423,4106,543,50,1696
13:24:39,583,260,-431,512,331,4131,548,62,1700
13:24:39,1688,287,-404,374,268,4202,560,58,1686
13:24:39,1278,280,-288,592,73,4274,534,48,1686
13:24:39,1353,160,-338,311,137,4370,552,52,1697
13:24:39,698,567,-394,519,11,4127,548,50,1696
13:24:39,1323,293,-414,215,309,4087,545,59,1683
13:24:39,1157,218,-186,253,167,4150,548,67,1696
13:24:39,1006,294,-501,498,58,4310,537,52,1690
13:24:39,1256,140,-194,352,169,3997,534,58,1693
